Years,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00,2024.00,2025.00,2026.00,2027.00,2028.00,2029.00,2030.00,2031.00,2032.00,2033.00,2034.00,2035.00,2036.00,2037.00,2038.00,2039.00,2040.00,2041.00,2042.00,2043.00,2044.00,2045.00,2046.00,2047.00,2048.00,2049.00,Final
1: defectors,1.000000,90.851420,182.899051,276.364363,370.174337,463.368061,554.766881,644.422415,731.936614,816.852770,897.872447,976.197448,1053.118199,1129.534073,1205.872783,1282.365052,1359.005378,1435.755167,1512.779627,1590.453620,1668.991422,1748.174506,1827.924512,1908.242371,1989.162261,2070.729789,2152.978601,2235.917638,2319.506471,2403.813160,2488.901492,2574.791982,2661.441855,2748.826262,2836.951869,2925.825326
2: defectors,1.000000,90.408700,180.401155,270.058442,358.329918,444.814840,529.026444,610.529538,688.477836,763.203207,836.246976,909.510351,983.116063,1056.779317,1130.791059,1205.289172,1280.240916,1355.756086,1431.945562,1509.033360,1587.020834,1665.679904,1744.931569,1824.775968,1905.246447,1986.415551,2068.337757,2151.015117,2234.394405,2318.501167,2403.392620,2489.089395,2575.548817,2662.746122,2750.688048,2839.381302
3: defectors,1.000000,90.851420,182.899051,276.364363,370.174337,463.368061,554.766881,644.422415,731.936614,816.852770,897.872447,976.197448,1053.118199,1129.534073,1205.872783,1282.365052,1359.005378,1435.755167,1512.779627,1590.453620,1668.991422,1748.174506,1827.924512,1908.242371,1989.162261,2070.729789,2152.978601,2235.917638,2319.506471,2403.813160,2488.901492,2574.791982,2661.441855,2748.826262,2836.951869,2925.825326
4: defectors,1.000000,90.408700,180.401155,270.058442,358.329918,444.814840,529.026444,610.529538,688.477836,763.203207,836.246976,909.510351,983.116063,1056.779317,1130.791059,1205.289172,1280.240916,1355.756086,1431.945562,1509.033360,1587.020834,1665.679904,1744.931569,1824.775968,1905.246447,1986.415551,2068.337757,2151.015117,2234.394405,2318.501167,2403.392620,2489.089395,2575.548817,2662.746122,2750.688048,2839.381302
5: defectors,1.000000,90.851420,182.899051,276.364363,370.174337,463.368061,554.763130,644.369426,731.670113,816.041015,896.134725,973.400517,1049.580742,1125.247952,1200.827745,1276.567187,1352.464486,1428.493249,1504.982220,1582.326711,1660.530164,1739.367203,1818.762287,1898.719075,1979.274210,2060.483328,2142.426605,2225.115005,2308.495728,2392.594756,2477.469740,2563.141748,2649.568539,2736.725783,2824.620646,2913.260257
6: defectors,1.000000,90.408700,180.401155,270.058442,358.310200,444.678352,528.528262,609.287491,685.880938,759.139468,831.208593,903.485533,976.109300,1048.805839,1121.886389,1195.646996,1270.156842,1345.259984,1421.027103,1497.685933,1575.240880,1653.469116,1732.340624,1811.868184,1892.077760,1973.007540,2054.684452,2137.111357,2220.235792,2304.084024,2388.713947,2474.146828,2560.340593,2647.271036,2734.945975,2823.377083
7: defectors,1.000000,90.851420,182.899051,276.364363,370.174337,463.368061,554.763130,644.369426,731.670113,816.041015,896.134725,973.400517,1049.580742,1125.247952,1200.827745,1276.567187,1352.464486,1428.493249,1504.982220,1582.326711,1660.530164,1739.367203,1818.762287,1898.719075,1979.274210,2060.483328,2142.426605,2225.115005,2308.495728,2392.594756,2477.469740,2563.141748,2649.568539,2736.725783,2824.620646,2913.260257
8: defectors,1.000000,90.408700,180.401155,270.058442,358.310200,444.678352,528.528262,609.287491,685.880938,759.139468,831.208593,903.485533,976.109300,1048.805839,1121.886389,1195.646996,1270.156842,1345.259984,1421.027103,1497.685933,1575.240880,1653.469116,1732.340624,1811.868184,1892.077760,1973.007540,2054.684452,2137.111357,2220.235792,2304.084024,2388.713947,2474.146828,2560.340593,2647.271036,2734.945975,2823.377083
9: defectors,1.000000,270.423385,524.944248,740.848555,892.260619,984.443812,1059.795717,1129.461652,1198.573600,1267.547443,1337.080478,1407.851649,1479.706414,1552.153420,1625.352453,1699.384143,1774.125275,1849.430071,1925.377462,2002.201690,2079.912158,2158.287825,2237.255944,2316.821862,2397.023082,2477.907611,2559.510725,2641.842354,2724.856055,2808.583189,2893.085896,2978.388947,3064.453175,3151.256799,3238.809053,3327.123221
10: defectors,1.000000,255.538272,446.720617,554.868331,630.781759,697.535313,762.744798,827.764352,893.704702,960.802729,1028.887812,1098.356885,1169.052484,1240.516104,1312.888743,1386.189015,1460.260481,1534.952980,1610.341204,1686.655453,1763.901713,1841.855476,1920.440392,1999.658351,2079.543653,2160.141350,2241.483996,2323.579024,2406.377696,2489.909272,2574.233971,2659.388346,2745.340410,2832.063823,2919.563816,3007.845653
11: defectors,1.000000,270.423385,524.944248,740.848555,892.260619,984.443812,1059.795717,1129.461652,1198.573600,1267.547443,1337.080478,1407.851649,1479.706414,1552.153420,1625.352453,1699.384143,1774.125275,1849.430071,1925.377462,2002.201690,2079.912158,2158.287825,2237.255944,2316.821862,2397.023082,2477.907611,2559.510725,2641.842354,2724.856055,2808.583189,2893.085896,2978.388947,3064.453175,3151.256799,3238.809053,3327.123221
12: defectors,1.000000,255.538272,446.720617,554.868331,630.781759,697.535313,762.744798,827.764352,893.704702,960.802729,1028.887812,1098.356885,1169.052484,1240.516104,1312.888743,1386.189015,1460.260481,1534.952980,1610.341204,1686.655453,1763.901713,1841.855476,1920.440392,1999.658351,2079.543653,2160.141350,2241.483996,2323.579024,2406.377696,2489.909272,2574.233971,2659.388346,2745.340410,2832.063823,2919.563816,3007.845653
13: defectors,1.000000,270.423385,524.944248,740.848555,892.260619,984.443812,1059.789014,1129.424497,1198.476349,1267.370012,1336.838271,1407.528063,1479.287083,1551.628268,1624.719345,1698.651974,1773.290031,1848.489116,1924.329376,2001.046050,2078.649251,2156.918654,2235.782251,2315.246005,2395.347891,2476.136250,2557.646585,2639.888962,2722.816998,2806.462054,2890.886217,2976.114169,3062.106625,3148.847645,3236.363757,3324.661566
14: defectors,1.000000,255.538272,446.720617,554.868331,630.722831,697.359667,762.447359,827.331244,893.171707,960.150067,1028.099945,1097.422743,1167.979134,1239.307392,1311.541448,1384.702138,1458.634800,1533.190677,1608.445550,1684.630519,1761.752083,1839.586142,1918.056670,1997.165733,2076.947676,2157.447483,2238.697564,2320.705142,2403.422011,2486.896006,2571.191848,2656.328479,2742.261612,2828.964938,2916.443715,3004.703239
