Years,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00,2024.00,2025.00,2026.00,2027.00,2028.00,2029.00,2030.00,2031.00,2032.00,2033.00,2034.00,2035.00,2036.00,2037.00,2038.00,2039.00,2040.00,2041.00,2042.00,2043.00,2044.00,2045.00,2046.00,2047.00,2048.00,2049.00,Final
1: regular customers,45674.000000,45494.614882,44937.677891,43817.874664,42301.705467,40582.333927,38936.283870,37396.467630,36005.537894,34810.637179,33931.752015,33326.306618,32916.476499,32618.023125,32404.785576,32261.326074,32176.572288,32142.218399,32150.999064,32189.947353,32241.345388,32305.756460,32383.323074,32473.462855,32575.490362,32688.760485,32812.680046,32946.713375,33089.800822,33238.044335,33390.754529,33547.880180,33709.414420,33875.337246,34045.607111,34220.183362
2: regular customers,45674.000000,44396.058983,42772.211262,40923.348892,39107.072136,37377.950418,35814.521410,34481.559745,33472.380793,32787.462926,32332.020232,31990.279938,31746.004092,31587.697428,31497.058800,31462.876910,31473.397188,31504.327366,31550.722050,31610.714036,31683.265941,31769.189750,31868.336094,31979.979155,32103.330506,32234.845665,32371.586315,32513.467271,32660.443583,32812.417286,32969.272431,33130.922898,33297.328653,33468.438083,33644.179627,33824.484199
3: regular customers,45674.000000,45494.614882,44937.677891,43817.874664,42301.705467,40582.333927,38936.283870,37396.467630,36005.537894,34810.637179,33931.752015,33326.306618,32916.476499,32618.023125,32404.785576,32261.326074,32176.572288,32142.218399,32150.999064,32189.947353,32241.345388,32305.756460,32383.323074,32473.462855,32575.490362,32688.760485,32812.680046,32946.713375,33089.800822,33238.044335,33390.754529,33547.880180,33709.414420,33875.337246,34045.607111,34220.183362
4: regular customers,45674.000000,44396.058983,42772.211262,40923.348892,39107.072136,37377.950418,35814.521410,34481.559745,33472.380793,32787.462926,32332.020232,31990.279938,31746.004092,31587.697428,31497.058800,31462.876910,31473.397188,31504.327366,31550.722050,31610.714036,31683.265941,31769.189750,31868.336094,31979.979155,32103.330506,32234.845665,32371.586315,32513.467271,32660.443583,32812.417286,32969.272431,33130.922898,33297.328653,33468.438083,33644.179627,33824.484199
5: regular customers,45674.000000,45494.614882,44937.677891,43817.874664,42301.705467,40582.333927,38925.677745,37345.070636,35889.074013,34625.057598,33704.917331,33076.512854,32632.914730,32311.927919,32085.703523,31936.629029,31853.209882,31826.002922,31831.547466,31851.807020,31885.799547,31935.615234,32001.586711,32082.978962,32178.895997,32287.581223,32402.995481,32524.138191,32651.009292,32783.549788,32921.677318,33065.334284,33214.504018,33369.153203,33529.223926,33694.656466
6: regular customers,45674.000000,44396.058983,42772.211262,40921.815638,39075.269060,37279.180273,35628.588335,34205.081114,33149.890620,32447.448424,31953.682279,31585.355824,31328.057674,31171.620249,31093.387100,31063.388966,31055.356822,31068.272523,31100.834873,31150.604510,31216.250840,31298.487616,31390.847249,31490.628497,31597.671570,31711.810210,31832.887726,31960.766268,32095.345652,32236.470596,32383.966707,32537.688670,32697.536022,32863.395423,33035.045157,33211.633586
7: regular customers,45674.000000,45494.614882,44937.677891,43817.874664,42301.705467,40582.333927,38925.677745,37345.070636,35889.074013,34625.057598,33704.917331,33076.512854,32632.914730,32311.927919,32085.703523,31936.629029,31853.209882,31826.002922,31831.547466,31851.807020,31885.799547,31935.615234,32001.586711,32082.978962,32178.895997,32287.581223,32402.995481,32524.138191,32651.009292,32783.549788,32921.677318,33065.334284,33214.504018,33369.153203,33529.223926,33694.656466
8: regular customers,45674.000000,44396.058983,42772.211262,40921.815638,39075.269060,37279.180273,35628.588335,34205.081114,33149.890620,32447.448424,31953.682279,31585.355824,31328.057674,31171.620249,31093.387100,31063.388966,31055.356822,31068.272523,31100.834873,31150.604510,31216.250840,31298.487616,31390.847249,31490.628497,31597.671570,31711.810210,31832.887726,31960.766268,32095.345652,32236.470596,32383.966707,32537.688670,32697.536022,32863.395423,33035.045157,33211.633586
9: regular customers,45674.000000,43803.197508,40373.404851,35495.670724,31634.385244,29974.399965,29195.736186,28799.254751,28528.149775,28360.048019,28249.782309,28174.200832,28133.549722,28128.905099,28153.651373,28201.508121,28268.526682,28353.070784,28453.428952,28567.335738,28693.377064,28831.655653,28981.515141,29141.910013,29311.820627,29490.339099,29676.670345,29870.129378,30070.145683,30276.162711,30487.669067,30704.239595,30925.541034,31151.267386,31381.129269,31614.456864
10: regular customers,45674.000000,38830.539690,32891.542575,30102.157597,28991.836874,28473.803159,28145.588881,27943.752763,27806.719117,27708.499797,27650.796158,27627.266867,27636.020093,27672.839458,27732.003818,27811.024365,27907.842413,28020.691781,28147.794492,28287.001392,28436.926748,28597.432946,28767.808866,28947.068140,29134.274772,29328.608947,29529.365993,29735.952151,29947.886908,30164.701827,30385.971613,30610.008884,30835.660784,31062.972712,31291.967663,31522.668568
11: regular customers,45674.000000,43803.197508,40373.404851,35495.670724,31634.385244,29974.399965,29195.736186,28799.254751,28528.149775,28360.048019,28249.782309,28174.200832,28133.549722,28128.905099,28153.651373,28201.508121,28268.526682,28353.070784,28453.428952,28567.335738,28693.377064,28831.655653,28981.515141,29141.910013,29311.820627,29490.339099,29676.670345,29870.129378,30070.145683,30276.162711,30487.669067,30704.239595,30925.541034,31151.267386,31381.129269,31614.456864
12: regular customers,45674.000000,38830.539690,32891.542575,30102.157597,28991.836874,28473.803159,28145.588881,27943.752763,27806.719117,27708.499797,27650.796158,27627.266867,27636.020093,27672.839458,27732.003818,27811.024365,27907.842413,28020.691781,28147.794492,28287.001392,28436.926748,28597.432946,28767.808866,28947.068140,29134.274772,29328.608947,29529.365993,29735.952151,29947.886908,30164.701827,30385.971613,30610.008884,30835.660784,31062.972712,31291.967663,31522.668568
